file,directory,date_logged,log_name,contractor,data_type,log_service,log_activity,log_type,log_job,log_run,log_pass,casing_size_manual,section_size,station_number,station_depth,mfc_correction,interpretation_number,date_stamp
FEL_LOG-46201.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:06:41
FIT_@1202m_-_pump_strokes_are_wrong_faulty_sensor-46197.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:02:36
FIT_@3527m-46205.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:10:49
FWR-33_12-B-10_B-46207.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:13:06
GAS_RATIO_LOG-46222.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:31:03
MUD_LOG_1-46223.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:32:08
PRESSURE_LOG-46215.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:22:13
PUMP_vs_SPP_12.25in_Section-46196.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:01:30
PUMP_vs_SPP_6x7in_Section-46203.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:08:42
PUMP_vs_SPP_8.5in_Section-46226.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:35:41
TORQUE_12.25in_Section-46194.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:10:59:11
TORQUE_6x7in_Section-46216.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:23:29
TORQUE_8.5in_Section-46195.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/15,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/19:11:00:13
WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_1-49342.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/12,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,2,1,,,,,,,2015/11/25:14:37:46
WL_RAW_GR_MWD_MD_1-49337.pds,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/12,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,2,1,,,,,,,2015/11/25:14:30:48
WL_RAW_GR_MWD_MD_PLOT_1-49341.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/12,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,2,1,,,,,,,2015/11/25:14:36:41
WL_RAW_GR_MWD_MD_PLOT_2-49343.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/12,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,2,1,,,,,,,2015/11/25:14:38:53
WL_RAW_GR_MWD_TVD_PLOT_1-49339.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/12,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,2,1,,,,,,,2015/11/25:14:33:51
WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_2-49356.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/24,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DOWNLOG,FINAL,1,3,1,,,,,,,2015/11/25:14:54:05
WL_RAW_GR-PRES-REMP_MWD_1-49358.pds,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/24,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DOWNLOG,FINAL,1,3,1,,,,,,,2015/11/25:14:56:17
WL_RAW_GR-REMP_MD_MWD_PLOT_1-49353.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/24,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DOWNLOG,FINAL,1,3,1,,,,,,,2015/11/25:14:49:55
WL_RAW_GR-REMP_MD_MWD_PLOT_2-49354.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/24,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DOWNLOG,FINAL,1,3,1,,,,,,,2015/11/25:14:51:03
WL_RAW_GR-REMP_TVD_MWD_PLOT_1-49357.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/24,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DOWNLOG,FINAL,1,3,1,,,,,,,2015/11/25:14:55:13
Statoil_SFB_USIT-CBL_33_12-B-10_B_FinalPrint-49379.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/09/29,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,UPLOG,FINAL,1,1A,1,,,,,,,2015/11/25:15:25:54
WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_3-49364.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/01,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DOWNLOG,FINAL,1,5,1,,,,,,,2015/11/25:15:00:55
WL_RAW_CALI-DEN-GR-NEU-PRES-REMP_MWD_1-49367.pds,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/01,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DOWNLOG,FINAL,1,5,1,,,,,,,2015/11/25:15:07:53
WL_RAW_CALI-DEN-GR-NEU-REMP_MD_MWD_PLOT_2-49362.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/01,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DOWNLOG,FINAL,1,5,1,,,,,,,2015/11/25:14:57:33
WL_RAW_CALI-DEN-GR-NEU-REMP_TVD_MWD_PLOT_1-49366.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/01,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DOWNLOG,FINAL,1,5,1,,,,,,,2015/11/25:15:06:42
WL_RAW_CALI-DEN-GR-NEU-REMP_MD_MWD_PLOT_1-49368.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/10/01,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DOWNLOG,FINAL,1,5,1,,,,,,,2015/11/25:15:09:05
32-12B-10_B_MMIT_Field_Report-49657.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/11/25,AUTOMATIC,OTHER,RAW,CH_WIRELINE,UPLOG,PRELIMINARY,1,1,1,,,,,,,2015/12/01:14:15:49
FTA_33_12-B-10_B-49660.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_10_B,2015/11/25,AUTOMATIC,OTHER,RAW,CH_WIRELINE,UPLOG,PRELIMINARY,1,1,1,,,,,,,2015/12/01:14:24:00
33_9_A_17_D_CMT_7_liner_8.5-47650.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:52:16
33_9_A_17_D_Composite_Plot_8.5-47648.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:50:26
33_9_A_17_D_Composite_Plot_6and7-47662.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:14:04:39
33_9_A_17_D_DPL_1_500-47649.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:51:19
33_9_A_17_D_FEL_1_500-47655.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:56:59
33_9_A_17_D_FIT_8.5-47652.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:54:10
33_9_A_17_D_PEL_1_500-47646.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:47:48
33_9_A_17_D_Pump_SPP_Plot_6x7-47657.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:58:54
33_9_A_17_D_Pump_SPP_Plot_8.5-47660.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:14:02:27
33_9_A_17_D_RUN_7_liner_8.5-47654.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:56:04
33_9_A_17_D_TRQ_Plot_6x7-47656.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:57:57
33_9_A_17_D_TRQ_Plot_8.5-47645.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:46:46
A-17_D_6inX7in_Roadmap-47659.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:14:01:16
FWR_33_9-A-17_D-47651.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:13:53:13
MUD_LOG_1-47661.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/23,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,PRELIMINARY,1,1,1,,,,,,,2015/10/30:14:03:35
WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_1-49503.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/09/27,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,2,1,,,,,,,2015/11/27:09:10:48
WL_RAW_GR_MD_MWD_PLOT_1-49501.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/09/27,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,2,1,,,,,,,2015/11/27:09:08:10
WL_RAW_GR_MD_MWD_PLOT_2-49502.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/09/27,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,2,1,,,,,,,2015/11/27:09:09:23
WL_RAW_GR_MWD_1-49499.pds,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/09/27,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,2,1,,,,,,,2015/11/27:09:04:45
WL_RAW_GR_TVD_MWD_PLOT_1-49504.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/09/27,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,2,1,,,,,,,2015/11/27:09:12:19
WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_2-49516.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,1,,,,,,,2015/11/27:09:24:52
WL_RAW_GR-PRES-REMP_MWD_1-49518.pds,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,1,,,,,,,2015/11/27:09:27:23
WL_RAW_GR-REMP_MD_MWD_PLOT_1-49513.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,1,,,,,,,2015/11/27:09:20:41
WL_RAW_GR-REMP_MD_MWD_PLOT_2-49514.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,1,,,,,,,2015/11/27:09:21:53
WL_RAW_GR-REMP_TVD_MWD_PLOT_1-49517.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_A_17_D,2015/10/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,1,3,1,,,,,,,2015/11/27:09:26:10
Field_report_SFC-23-MIT40-49153.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_C_23_D,2015/10/18,AUTOMATIC,OTHER,RAW,CH_WIRELINE,UPLOG,PRELIMINARY,1,1,1,,,,,,,2015/11/20:15:29:33
FTA_33_9-C-23_D-49154.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_C_23_D,2015/10/18,AUTOMATIC,OTHER,RAW,CH_WIRELINE,UPLOG,PRELIMINARY,1,1,1,,,,,,,2015/11/20:15:30:56
MIT40_Well_Integrity_Report_33_9-C-23_D-49155.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_9_C_23_D,2015/10/18,AUTOMATIC,OTHER,RAW,CH_WIRELINE,UPLOG,PRELIMINARY,1,1,1,,,,,,,2015/11/20:15:32:13
Basic_Channel_Description-54528.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:41:11
image001-54537.png,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:44:26
image002-54557.jpg,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:56:54
RM_StethoScope_Run5_Test1_RMLAS_PvsT-54529.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:41:35
RM_StethoScope_Run5_Test1_RMLAS_Spherical-54541.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:45:53
RM_StethoScope_Run5_Test1_RMLAS_FRID-54547.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:48:05
RM_StethoScope_Run5_Test1_RMLAS_PvsT_portrait-54551.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:52:44
RM_StethoScope_Run5_Test1_RMLAS_Radial-54563.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:14:00:28
RM_StethoScope_Run5_Test2_RMLAS_Spherical-54534.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:43:22
RM_StethoScope_Run5_Test2_RMLAS_FRID-54539.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:45:08
RM_StethoScope_Run5_Test2_RMLAS_Radial-54542.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:46:16
RM_StethoScope_Run5_Test2_RMLAS_PvsT-54544.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:46:59
RM_StethoScope_Run5_Test2_RMLAS_PvsT_portrait-54558.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:57:17
RM_StethoScope_Run5_Test3_RMLAS_Radial-54530.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:41:56
RM_StethoScope_Run5_Test3_RMLAS_PvsT-54540.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:45:31
RM_StethoScope_Run5_Test3_RMLAS_Spherical-54543.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:46:38
RM_StethoScope_Run5_Test3_RMLAS_FRID-54548.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:48:34
RM_StethoScope_Run5_Test3_RMLAS_PvsT_portrait-54556.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:56:30
RM_StethoScope_Run5_Test4_RMLAS_Spherical-54527.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:40:50
RM_StethoScope_Run5_Test4_RMLAS_Radial-54532.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:42:39
RM_StethoScope_Run5_Test4_RMLAS_PvsT_portrait-54536.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:44:05
RM_StethoScope_Run5_Test4_RMLAS_FRID-54546.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:47:44
RM_StethoScope_Run5_Test4_RMLAS_PvsT-54564.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:14:00:50
Statoil_Statfjord_33_12_B_34_A_6x7in_FPWD_Report-54554.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:54:29
StethoScope_Appendix-54552.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:53:08
WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_3-54533.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:43:00
WL_RAW_CALI-DEN-GR-NEU-REMP_MD_MWD_PLOT_4-54526.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:40:13
WL_RAW_CALI-DEN-GR-NEU-REMP_MD_MWD_PLOT_3-54535.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:43:44
WL_RAW_CALI-DEN-GR-NEU-REMP_TVD_MWD_PLOT_2-54538.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/09,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,5,1,,,,,,,2016/01/26:13:44:47
Basic_Channel_Description-54576.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,3,1,,,,,,,2016/01/26:14:04:10
image001-54586.png,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,3,1,,,,,,,2016/01/26:14:14:50
image002-54601.jpg,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,3,1,,,,,,,2016/01/26:14:23:17
RM_StethoScope_Run3_Test1_RMLAS_Radial-54572.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,3,1,,,,,,,2016/01/26:14:01:16
RM_StethoScope_Run3_Test1_RMLAS_Spherical-54584.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,3,1,,,,,,,2016/01/26:14:13:53
RM_StethoScope_Run3_Test1_RMLAS_FRID-54585.emf,/project/recall/prod/arc/norway_a/films/STATFJORD/NO_33_12_B_34_A,2015/12/03,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,1,3,1,,,,,,,2016/01/26:14:14:21
